Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
6825000	-6059.62253849265	-5466.299424940313	-593.3231135523376	0.5155286998651413	0.24845878938552673	0.08028766767791229	0.15572484307142037	0.3245612050485305	0.40976390336179513	0.0955206034725	0.1701542881171754	0.2735433791532717	0.4036017472494507	0.08973345721405292	0.23312141638322303	9.091559085740617	4.857154282743297	4.013185103675925	0.6757366017765867	0.9572300512090836	1.3654892355942285	0.0023015460329928335	44.13719574525523	55.00629514547732	-1434.2861942038003	-1775.530260233937	-2256.4829705025754
6832500	-6063.915239519695	-5470.223993515871	-593.6912460038238	0.48241207223665866	0.24425699879979387	0.09240844556134867	0.18092248340219955	0.2739142117217585	0.4235068327267026	0.0955206034725	0.2070583520790399	0.3297072767240654	0.3624350517378869	0.09253345396427884	0.21532421757376713	9.80007214847088	1.9558666841038064	3.3520878026264587	0.6349539745491702	1.0211883260768742	1.342119384967057	0.002317315285469565	35.61586855816526	56.88168886382597	-1438.6997597965667	-1787.3506787686547	-2244.17355495065
6840000	-6077.40044087917	-5479.887174501313	-597.5132663778564	0.5201536901896591	0.2146780043986283	0.0976177199393695	0.16755058547234386	0.29970866951060415	0.41508086463828364	0.0986671372621187	0.18654332858899456	0.32259584254935847	0.4170812670711761	0.07179804233018466	0.1885248480492791	10.612976673233259	3.034855549252283	4.8592180146665145	0.5889492841915728	0.9831976619290712	1.4258956695183735	0.002351136753236989	37.5568593580073	53.22750326007253	-1439.827580841288	-1784.1422776416618	-2255.9173160183627
6847500	-6070.40844990897	-5482.982531896097	-587.4259180128738	0.4829490112390366	0.2367510962259109	0.09653353055440997	0.18376636198064336	0.32493949951585066	0.3953240082650153	0.09034921580266474	0.1893872764164703	0.3360677734282116	0.3851248412709798	0.06111624359586623	0.21769114170494086	8.275178455018468	2.4234239628061847	1.447771565831795	0.6681690393706484	0.9017234862972647	1.4285273269005283	0.002421137243850325	33.077131574119115	56.417107260630836	-1430.0111925656213	-1788.3823631460411	-2264.588976184434
6855000	-6060.481664540594	-5474.402894049059	-586.0787704915348	0.4634058270074098	0.2670815143635832	0.08906833080709764	0.18044432782191028	0.3202581388371591	0.41278031178908847	0.0977155113249213	0.16924603804883212	0.35660175828070934	0.3630651106899059	0.06945370712541984	0.21087942390396336	10.364349446190932	2.858906049138087	2.7575162345221966	0.6944749177932525	0.8976138414027875	1.4064563594601283	0.002443440604708626	38.54233998983145	51.6895264647837	-1438.9880058394263	-1793.1161238317477	-2242.2987643778856
6862500	-6068.672933391415	-5483.943677066594	-584.7292563248214	0.4796888310820908	0.24419051912658257	0.1055926536344932	0.1705279961568342	0.2793024023357959	0.446802627281582	0.10371535693053946	0.17017961345208374	0.3185822353680114	0.3861155066988685	0.07507242212182309	0.22022983581129532	10.44724709854928	4.217357032081794	4.424353603853743	0.7106277037726013	0.8714376404305677	1.416556692481472	0.0023000876434558573	32.51070625498695	52.71863638594718	-1441.1774844695344	-1787.5531939602622	-2255.2129986367977
6870000	-6068.109218771935	-5484.845437399259	-583.2637813726762	0.4474825159228014	0.23251029958376232	0.09091354864959487	0.22909363584384204	0.3088187375447849	0.4108110061663797	0.08300025570416775	0.1973700005846687	0.3501892224913135	0.3522334791269567	0.07170917717491118	0.22586812120681693	9.91121321244944	1.9747129363175062	5.596326425734723	0.734856455678927	0.861605625369888	1.4022753306449038	0.0021595710649111276	33.057048783389256	57.59498877619789	-1447.8583336218505	-1779.555639167602	-2257.431464609806
6877500	-6057.396911734192	-5468.327547640747	-589.069364093445	0.47287615405077327	0.23602242246927962	0.10351906403457674	0.18758235944537108	0.28978389807416605	0.44913499141775937	0.10376374009482746	0.15731737041324811	0.2928870612393494	0.41793022522436146	0.07461260368440822	0.2145701098518793	9.662447586438494	9.307323914117633	0.8142573545165986	0.605256137049856	0.9048497776855087	1.4880143525839302	0.0023610749577094984	32.40701661122872	53.534664746787364	-1428.5953356914777	-1781.6808957220555	-2258.0513162272136
6885000	-6071.674112573815	-5473.728810881458	-597.9453016923568	0.512880736379563	0.23716364129392456	0.08410324994964014	0.16585237237687295	0.3152346993354297	0.4240458336021282	0.09430508620117252	0.1664143808612706	0.32571525184274186	0.39202295239003165	0.07437358915220864	0.20788820661501622	10.737425680932724	2.6274350085917035	4.260326055801959	0.6303334647463313	0.9949388340916183	1.3729673843275185	0.0022674360786587655	45.85589749038009	55.71480306890113	-1432.5070695260447	-1775.5277767166865	-2265.6939646387273
6892500	-6079.323250418542	-5481.552919772144	-597.7703306463973	0.4647302628139404	0.23453916187555213	0.09640539816434668	0.20432517714616139	0.32992762618015975	0.3775082342056843	0.09415753325237312	0.1984066063617838	0.3398669356403944	0.3842453006731851	0.08553976759248691	0.19034799609393202	10.737425680932724	4.0982527619034705	2.0987943728717875	0.5481815149688443	0.96866705195858	1.4809999164771985	0.0021395945135792493	45.7447774388732	58.15995845084833	-1438.2440517771918	-1778.1695518784254	-2265.1393161165274
6900000	-6086.737293405044	-5485.388312235995	-601.3489811690487	0.4655617132477565	0.27170138378307895	0.11078610780393874	0.1519507951652263	0.3039748208511465	0.4311538888063843	0.08077308887117692	0.18409820147129324	0.3014235261532585	0.3800975141234525	0.09370828080859364	0.22477067891469377	7.954827250093608	1.5989203476501606	2.15824814805181	0.6359230168861627	0.9805338669493251	1.381809416244932	0.0023236547801100075	41.082299137431086	52.03153324523356	-1438.894237121514	-1784.6054021188231	-2261.888672995658
6907500	-6079.831164819833	-5472.880210671354	-606.9509541484797	0.45805178120015017	0.25154482963855007	0.09603327121630803	0.1943701179449922	0.3011571296027117	0.40575002314353903	0.0865278416071224	0.20656500564662778	0.2808668152414721	0.41161333706318864	0.08828871339874741	0.21923113429659025	10.927560280094415	3.9443286649500724	2.551913202105257	0.6511349490799179	0.8895295023049564	1.4576742864678967	0.0022519286931653964	42.2034106990958	57.58111619980666	-1431.888562598228	-1784.084106819036	-2256.9075412540897
6915000	-6092.473514410191	-5483.208023368312	-609.2654910418788	0.50088563403926	0.214209739490483	0.08807269653764642	0.19683192993261103	0.3113827151792899	0.4010582035951799	0.08687030500821706	0.20068877621731399	0.34687472037232203	0.35158061324417367	0.07161198389757747	0.2299326824859252	11.538571480618312	2.2853567066713203	2.6674711656567913	0.7495085711456174	0.909736215209971	1.339562397316543	0.001999856798668408	41.31973529659669	59.33684301919962	-1436.3998970380735	-1789.4197267297427	-2257.388399600495
6922500	-6094.1021239555985	-5483.526216367371	-610.5759075882276	0.4733591075740349	0.28900497566668043	0.07093995516417234	0.1666959615951127	0.35824733378077417	0.37007178379449945	0.10967916910784323	0.16200171331688407	0.30707699388370024	0.4228669057860745	0.07311066383275182	0.19694543649747176	11.633131192283482	5.022958832875775	3.280261160141325	0.6268447274898724	0.978897230328877	1.3924811123121645	0.001975609161905118	37.50974045586367	57.737517908391396	-1443.5108600265494	-1776.0470699371779	-2263.968286403643
6930000	-6082.9567658356955	-5477.774504513214	-605.182261322481	0.5258153226511059	0.20644479857618273	0.11310570344463511	0.1546341753280766	0.30081003428233316	0.4250567451846046	0.12020627432907499	0.15392694620398814	0.3452617000620525	0.378553790370545	0.09001158257399414	0.18617292699340676	9.913886226875729	7.9850079569784445	2.11946480494834	0.6218291556835925	1.0039135695051382	1.3724564612669152	0.0021758761835901984	35.30285791843434	53.50493444466522	-1439.3856800065698	-1774.515452322509	-2263.873372184135
6937500	-6086.357156553305	-5486.42581491607	-599.9313416372348	0.4835441067127518	0.2350717656347716	0.08934351872159399	0.192040608930883	0.34633219754531036	0.3943037497594235	0.10451951215043431	0.15484454054483285	0.31365814916215257	0.3701929709913622	0.08404858393870906	0.23210029590777448	10.13047532526005	1.4017004800746122	2.2444911941529058	0.6846698219837398	0.9187188565273012	1.395109749212701	0.0021117275827511675	33.36828850364552	58.42051970483035	-1429.369110122621	-1790.5261164958652	-2266.5305882975836
6945000	-6090.933809301471	-5479.4440163234285	-611.4897929780424	0.4634764460947759	0.2547882592534651	0.10628974768817373	0.17544554696358555	0.3005454649128624	0.4225870763412526	0.08596629217636419	0.1909011665695219	0.32266926122951767	0.3635492275777267	0.09839296508822484	0.21538854610452907	8.635303963837362	2.6418067586401057	0.974967977068796	0.669166681436541	0.9919182315211326	1.3373396902872725	0.0021563264675240937	47.02063784927231	59.442873421466444	-1431.6652129793188	-1789.9327693083924	-2257.846034035718
6952500	-6072.469192727753	-5470.152348608608	-602.3168441191443	0.5090695259378801	0.25385407996765336	0.09435261135646	0.1427237827380067	0.32246830266317483	0.42305646474214076	0.10589703703038526	0.1485781955643001	0.33319257255091783	0.3882562122210394	0.07975883059009961	0.1987923846379414	9.423167947852656	2.034897534612114	2.2775059407557428	0.5963759214571688	1.0425921329193628	1.3591099262018458	0.002070605273592989	42.34790714509049	56.80428616011305	-1430.7081272967348	-1779.8514603420142	-2259.5927609698597
6960000	-6073.461253053021	-5477.988486295207	-595.4727667578148	0.5146443016751758	0.23060485480681256	0.10376014369897894	0.15099069981903293	0.2620826155405893	0.4709630529038699	0.08491964171655021	0.1820346898389915	0.3089062092760336	0.42049307369976924	0.0720581266140265	0.19854259041016892	10.270341705383947	2.4567393078751087	3.831191373804706	0.6817674739431037	0.9863156484340758	1.3304014846416072	0.0021612290456575	34.593994862668616	55.67996176278541	-1439.3481084710304	-1777.9000929321508	-2260.7402848920256
6967500	-6078.872894591978	-5472.491857911014	-606.3810366809636	0.518294478076339	0.2195830358727128	0.08850994541767196	0.1736125406332764	0.33580447913257055	0.39306458228085117	0.10145199873151468	0.16967893985506452	0.3268895257665239	0.38626907064948324	0.07991125257364665	0.2069301510103445	10.942926957296855	2.419690441529216	1.1092402681966298	0.6097378417273216	0.9315376038897432	1.4568661631530755	0.002173768029041167	46.3736186457798	54.50392034284222	-1441.5548651495546	-1782.4191008945531	-2248.517891866907
6975000	-6075.5118913898295	-5464.512608365911	-610.9992830239194	0.48307820273090013	0.26051634211752034	0.09110317375928843	0.16530228139229136	0.33309382708041535	0.4207196362210533	0.08637589842591113	0.15981063827262112	0.31874289259604116	0.3759860148149287	0.08783863256873556	0.21743246002029284	12.357489861846382	2.710160899381508	2.173968414016678	0.6667498936595282	0.8733548696080738	1.4583083314641203	0.0021841914397313805	46.41989978402503	55.200909903542616	-1444.4950153626014	-1771.1457481570221	-2248.8718448462864
6982500	-6090.1611696248	-5489.604670367587	-600.556499257214	0.464239127155311	0.2649647371033506	0.09532528516345366	0.175470850577885	0.2833539591305879	0.44620567962798824	0.10140371687069	0.16903664437073476	0.31892789988112924	0.3844360353185985	0.07894664777781127	0.21768941702245925	10.06646548981251	2.4872415673236357	1.4841691737522698	0.6851791600939917	0.8698328650485551	1.443488828000768	0.002329320196249815	42.772932020083736	56.18897074334266	-1433.8063918953592	-1795.0691863794495	-2260.729092092778
6990000	-6073.45714962208	-5479.604981812556	-593.8521678095243	0.47211086216943937	0.2572963335591584	0.08443436218468935	0.1861584420867132	0.31539772225121515	0.43190373975365143	0.09459493413930611	0.15810360385582828	0.3512891488912202	0.35995554303865557	0.08554634552185118	0.20320896254827125	11.142496634529408	3.0929018531950834	2.444563248695768	0.7279657721423214	0.9608640553904827	1.309874771382169	0.002256365692762423	35.120997767983084	53.77338339844042	-1446.3112605408198	-1784.170237249316	-2249.12348402242
6997500	-6077.721988090049	-5486.382753435237	-591.3392346548125	0.5023649430252385	0.21989516409545767	0.0804291009395812	0.19731079193972287	0.32071541604644804	0.3898840928825854	0.1109192031335248	0.17848128793744267	0.281905666568337	0.4395892064663736	0.07056036298753703	0.20794476397775052	10.262606922532088	1.850737605333171	1.4349268465102827	0.6186265286776164	0.9072577751686774	1.4722996320045614	0.0024149607854774243	36.92723289047119	53.472281953399424	-1434.587163484443	-1779.9671730781106	-2271.8284168726827
7005000	-6093.924219727498	-5503.616088753794	-590.308130973704	0.48814637660379967	0.21094869159337407	0.1270342766212616	0.17387065518156486	0.3044631629842147	0.4086266831558395	0.085771934977208	0.20113821888273867	0.3001689979257572	0.386336518209753	0.06684861045653918	0.24664587340794883	10.142325460399219	3.8894721712092353	2.7205374292732754	0.6253590077917724	0.9233388716215231	1.4495181158619124	0.0024074987613628765	28.89834501437966	58.68038953214324	-1445.6326615994963	-1783.9807490724065	-2274.0026780818916
7012500	-6079.491291133457	-5479.063223047731	-600.4280680857257	0.4688476072931595	0.257679837164935	0.08615854569716319	0.18731400984474247	0.291020599810653	0.43861717962250407	0.10359480202657172	0.16676741854027205	0.3383308324098497	0.385875167773387	0.08813825429461716	0.18765574552214442	10.142325460399219	2.7435008991923593	7.103763733029695	0.6826354675481842	0.8600359076607128	1.4558173651127702	0.002198885168734964	35.61436886279448	56.500335983429196	-1437.2788349277755	-1789.6259757980283	-2252.158412321927
7020000	-6076.908092515262	-5481.34015818633	-595.5679343289322	0.46908680857509727	0.2650417502029433	0.1110050389496702	0.15486640227228937	0.2995007623717218	0.4027362556552415	0.09313682463094158	0.20462615734209583	0.2940457752341789	0.4093921022943431	0.08450823491877953	0.21205388755269675	9.011039045161434	3.1409321500381635	7.585715167723773	0.6972681270729376	0.9564164382401953	1.3448738543396042	0.002391233684496891	31.62197555592569	53.05183948386599	-1437.462293375073	-1784.7359501219314	-2259.141914689326
7027500	-6070.903377193734	-5476.5958317969125	-594.3075453968216	0.4673418810150278	0.22848888425076191	0.08796104257801493	0.2162081921561956	0.348053016335913	0.39933875218965287	0.09004838119520511	0.16255985027922967	0.30247142378564773	0.38505851699116156	0.0865340777649766	0.22593598145821234	9.011039045161434	3.5658434972932698	3.645845374695277	0.5924773971682361	0.9251048269815476	1.480477192027217	0.0023852633385460327	34.62095493994416	58.951072306956846	-1434.6778144996415	-1784.908770995355	-2257.0092463019155
7035000	-6073.758484332688	-5482.862889768462	-590.8955945642256	0.4566622342828983	0.2582389540564223	0.08716580026497213	0.19793301139570751	0.3186896219587388	0.3702456732861746	0.10541926511373745	0.20564543964134985	0.3489454200678086	0.331253388833329	0.07660513420978993	0.24319605688907076	10.067586838308944	1.6340864447580425	4.102570372517704	0.6718833579376827	0.9751073056443589	1.3514468762176712	0.0023262243669503048	35.812740891359674	58.09376305068751	-1437.0270533265598	-1780.0383536065133	-2265.797482835389
7042500	-6065.625790828804	-5474.07592987237	-591.5498609564349	0.5010672911353734	0.1976799719938476	0.10989643075037349	0.19135630612040577	0.2900186532526918	0.4560377188092969	0.09759172412759515	0.15635190381041672	0.34601439031409015	0.33618040750148925	0.10403068750518749	0.21377451467923142	9.893530636489663	1.949732790904275	3.085569417311312	0.6707409626393706	0.9659884465822948	1.3617026906004364	0.002361030126272292	44.8383797891931	52.52308952724464	-1435.575266580878	-1774.2248623695575	-2264.2758009219347
7050000	-6074.130483322047	-5488.668459313951	-585.4620240080968	0.48687750499927007	0.24218423532176842	0.09392287960026535	0.1770153800786964	0.33003798304603993	0.40923956016170193	0.08301462841906698	0.1777078283731916	0.3012081520187246	0.3813497137571842	0.0811776654196979	0.23626446880439161	9.743179888158968	3.4654777625916173	4.286803955207382	0.5910667427454679	0.93799784540676	1.4689881106227594	0.0023666954744632736	33.82087777914655	54.478436625390906	-1438.520213793598	-1790.0054170585604	-2260.142828461792
7057500	-6067.715588117582	-5475.27998525583	-592.4356028617517	0.5308375901989486	0.2252954844899153	0.09040939711212655	0.15345752819900982	0.31676073905736696	0.37946283898324673	0.11172782385124316	0.19204859810814362	0.2916291264479641	0.39239936045281826	0.0825306788800435	0.2334408342191723	10.413883683361526	3.01746465093122	1.9779203217635797	0.5949560357062881	1.0086598352920828	1.394455348219287	0.002206617425262863	39.340676108792564	56.29197235787308	-1436.3327491587743	-1787.8811046974145	-2251.0661313996416
7065000	-6062.646205233211	-5467.905638682316	-594.7405665508946	0.5574811548545293	0.1887674896317647	0.11118502498114725	0.1425663305325591	0.2955202422151408	0.4016813997518176	0.10016661625539035	0.20263174177765172	0.31493231670818944	0.3797420655815622	0.0981184864090902	0.2072071313011563	9.108134642981543	1.6574884376113683	1.578207165766459	0.6301487863859675	1.027282228306414	1.340807789052322	0.002181079162199023	43.16807477703037	56.79190349020951	-1438.2127727314703	-1777.7579369607142	-2251.9349289901315
7072500	-6065.287504445557	-5477.836604821452	-587.4508996241045	0.46709289501551055	0.26389718693750497	0.08028993654384321	0.18871998150314181	0.2725849858673978	0.4582239437502775	0.09169242514956615	0.1774986452327591	0.2934291527876555	0.40996303306419885	0.08657612660028396	0.21003168754785984	9.44820213641403	2.2082732581570803	3.9447676786486667	0.6731398221738759	0.863328857284244	1.4619748435046211	0.002375069151109028	31.74553102000223	56.41697897193497	-1436.3222532677896	-1789.5229068904762	-2251.991444663187
7080000	-6073.272260337403	-5474.446851069631	-598.8254092677726	0.4779988468441345	0.25773941751510165	0.1085244966874333	0.15573723895333094	0.2946611807852414	0.43956810919314654	0.08856774530364452	0.17720296471796812	0.3244937521367073	0.35386446443836456	0.08766552755851874	0.23397625586640747	9.45270120068129	3.624261166956857	1.6964370643865647	0.6770496649049287	0.9399237763311444	1.3814887000253873	0.0022922786768352936	35.4171792925382	57.78279911974806	-1445.6570755382588	-1786.0849966422627	-2242.704778889109
7087500	-6079.475718967441	-5471.302530740357	-608.173188227084	0.4871825017805347	0.2343943255040818	0.08031047858830748	0.19811269412707655	0.2861615145019815	0.440346734601781	0.09203492177562157	0.1814568291206165	0.3512263598352422	0.3466833105457606	0.06532436865746599	0.23676596096152916	10.000984798894454	2.046653557116622	0.9744175686035751	0.7255283018382448	0.9701372841050637	1.3030274059702158	0.0021431569615033407	42.451778246094335	58.24155053961993	-1435.6408975884024	-1786.6818099748339	-2248.979823177121
7095000	-6080.733446981534	-5478.947163177858	-601.7862838036759	0.46503496647705056	0.21439710996851086	0.11571373313726993	0.2048541904171692	0.28954445328838513	0.44588827842979106	0.09186775639779637	0.17269951188402796	0.3439329555757881	0.3592328948136965	0.08103686135593235	0.21579728825458094	9.163659755228313	1.4321625228990684	1.3577989325505635	0.6640554075514372	0.9641010686137874	1.3702437876802673	0.002129571528649867	39.739786743269725	58.4208509984102	-1434.5859537544336	-1781.8664718335863	-2262.4947375898378
7102500	-6083.4698810465625	-5470.3828388891025	-613.0870421574602	0.5181450688115286	0.23135699068643364	0.08093761634571281	0.16956032415632538	0.3190965108175882	0.39207503419338174	0.10376888697661073	0.18505956801241977	0.33025859142287234	0.37391804442147436	0.07030901822452355	0.22551434593112762	9.163659755228313	4.813343192969819	20.806663354874022	0.590197962654085	0.9093451904581049	1.4985054086147434	0.0021813150791413377	45.89200735197697	58.35209808159814	-1438.5906796929714	-1780.1359637410735	-2251.6561954550575
7110000	-6091.486237086582	-5479.59615676176	-611.8900803248226	0.5076414813983365	0.21739938960231653	0.10134986270703579	0.17360926629231155	0.3049603251390272	0.41230442285514035	0.09345618549066516	0.18927906651516782	0.31278570686215024	0.37016628226928305	0.08032801790509438	0.23671999296347018	9.718489958111048	2.2712236478291636	2.753121336479504	0.5958471382638126	0.9086311982707265	1.4935971260286305	0.002156880434374097	47.50211462358504	56.66695881965766	-1444.0821218597453	-1771.4506842507951	-2264.0633506512195
7117500	-6072.504914006109	-5477.551778104322	-594.9531359017873	0.4986374464037538	0.22368340123554625	0.08289111015807112	0.19478804220262924	0.2702187447711254	0.4266523385877366	0.0948451747784077	0.2082837418627308	0.35186194079106387	0.3781556924993387	0.07761075984573836	0.1923716068638569	8.331465764685682	3.8278284403844673	5.543848026589847	0.655875559994899	1.0049490617510697	1.3375366904444919	0.0022241478186205586	37.899174583013114	55.27304084175724	-1438.5099205966962	-1780.5385924072386	-2258.503265100386
7125000	-6064.459719884851	-5470.860193878201	-593.5995260066501	0.5030815143892312	0.23124880626930824	0.09130631591777862	0.17436336342368233	0.3190225642186256	0.4341849396640133	0.0848927664838899	0.16189972963347168	0.3353914131980401	0.341083537811242	0.08790304864457187	0.23562200034614383	10.635412165883096	2.535673431592521	5.627456664151867	0.7108380707483468	0.9118527445375224	1.375932223146274	0.0022407830055028916	38.896967111896835	52.01177963329652	-1433.678120956322	-1781.3562451338125	-2255.825827788067
7132500	-6045.360127860682	-5471.664752657704	-573.6953752029772	0.5105470313688016	0.21267218472559782	0.09563166064973758	0.18114912325586352	0.2995264765282377	0.40284311028659925	0.0986052532449769	0.1990251599401867	0.3624206922777303	0.3374537707189441	0.08513740165471673	0.21498813534860658	8.84522859220652	2.9647393989162807	1.6894755669486796	0.6884284187634307	0.9395526179645035	1.3705352890757097	0.0024732439204679653	27.95903223303642	52.31160190322143	-1435.4839095506966	-1777.1917774365684	-2258.9890656704392
7140000	-6072.844604782495	-5485.726694726107	-587.1179100563878	0.4275220810428014	0.28975124627821536	0.0967748706510852	0.18595180202789874	0.2821529247000658	0.44200961471132716	0.07517148670635634	0.20066597388225133	0.3075875243448101	0.37461086335057	0.09649191567772807	0.2213096966268896	10.180561934783713	2.8432809088780147	7.101188091507575	0.6572360513138357	1.0038504557511894	1.3372812836555252	0.0026669733841528033	35.19374468997296	52.67153101562061	-1438.8372411729886	-1787.2747927870091	-2259.614660766109
7147500	-6060.924285615958	-5486.800917072952	-574.1233685430059	0.44418648159954643	0.27958215000721004	0.09523140485974914	0.18099996353349515	0.29113402929202864	0.4309837401735231	0.09795205263857164	0.1799301778958772	0.31142870161038794	0.3932132203505615	0.07813538284479504	0.21722269519425327	10.967738037398457	3.727928567896014	4.169546906484794	0.7328572916957878	0.8785910028784712	1.3872795972909666	0.002476569247512874	31.401791934473973	55.39417730274077	-1440.1977816353378	-1799.7731768161234	-2246.8299586214907
7155000	-6066.316030937674	-5501.143608355889	-565.1724225817854	0.4384795424542344	0.2538158619760952	0.11842800224483516	0.18927659332483607	0.31001547042261224	0.4326949243544424	0.08598560533871624	0.17130399988422973	0.33179914812602457	0.3656388687903882	0.07443637075102746	0.2281256123325576	10.967738037398457	3.000033548068091	2.8913631485108655	0.8658335100985828	0.7884208426458975	1.3451067592083776	0.0024877378501037776	30.466026521155584	56.18463994591501	-1439.1998343426594	-1796.0993458024402	-2265.844428210789
7162500	-6056.125382613838	-5485.774925571834	-570.3504570420043	0.5072923474141032	0.22558033027514957	0.08364683283039902	0.18348048948034892	0.3149323981706408	0.4165103160326695	0.09462033590520012	0.1739369498914903	0.3322006633353019	0.38976499840378936	0.09769576792833817	0.1803385703325685	9.437646968327355	6.635585907343556	4.9923319228356915	0.7010160924201232	0.9203072047169273	1.377252969969719	0.0025389813033730208	37.02049118479983	52.92708702212925	-1444.9761404077453	-1774.6726826814506	-2266.1261024826376
7170000	-6049.049841916247	-5479.611144695671	-569.4386972205762	0.45652664314839453	0.28223663623966383	0.10126201151706529	0.159974709094877	0.3055783043902036	0.3921880848090466	0.1106149537252574	0.19161865707549314	0.3453168741230669	0.37386592843159216	0.07286133929166422	0.20795585815367465	10.724340888862093	2.091999468479818	2.2719575575539745	0.7056524107096721	0.9372350733017427	1.3557108608014954	0.0024695360573783426	36.83905614204982	52.7581865864266	-1429.8167229925125	-1796.0410148592855	-2253.753406843873
7177500	-6048.82041995039	-5474.220445213445	-574.5999747369453	0.5400132282145753	0.22420300811232804	0.07859853560130176	0.15718522807179552	0.3154732978179096	0.43708038069895927	0.07679382917338202	0.17065249230974988	0.3120946579656427	0.3707490268817586	0.08199270054808279	0.2351636146045138	9.304657422071022	2.8771285280836048	2.247921325096429	0.6059158932454549	0.9249426526625972	1.4672648631074092	0.0024696438567392075	32.46664923999938	56.20992412388255	-1428.7273351706326	-1789.0922099528166	-2256.4009000899955
7185000	-6058.668129435639	-5477.156422521959	-581.5117069136797	0.507256612298539	0.21376618606665573	0.08533446995773494	0.19364273167707094	0.29267959289171436	0.44259659731771817	0.07842995368031569	0.18629385611025256	0.2870702155880469	0.37483397438924626	0.08199270054808279	0.2561031094746219	12.244287412758892	1.4651581452860751	1.2015148046394797	0.63886077797803	0.9012369545603892	1.4581825568805307	0.002587869242447331	33.36502092663812	51.974354948290596	-1433.5284809289433	-1783.455342110835	-2260.1725994821804
7192500	-6050.766405462816	-5478.629302093199	-572.1371033696165	0.49503787013729156	0.2615370154012973	0.08484363574945479	0.15858147871195702	0.29537310077953094	0.4254363968811753	0.11941231569781849	0.15977818664147608	0.2661079949859902	0.408630663506687	0.07678349513062493	0.2484778463766958	10.091053823760909	1.1985638324060837	1.5117360223572784	0.645354958026654	0.9655833148172434	1.3873729412419504	0.0026128157430725064	33.00844440423881	52.539791141564535	-1431.8982144518345	-1789.658003721366	-2257.0730839199987
7200000	-6044.08312562969	-5467.599323365422	-576.4838022642678	0.48362579138057293	0.25473900596110033	0.10466355808382143	0.15697164457450596	0.33800347196860603	0.4213186557037143	0.08480765962580346	0.15587021270187704	0.31791113123824544	0.3860089834594749	0.07320004846912619	0.22287983683315135	8.844322370029563	4.403028431285703	1.8915528000356998	0.6608491044401936	0.9177863437767947	1.4197495475184474	0.0024113287202770202	29.91893726915601	55.36921010235464	-1434.8331027147615	-1780.2835728193631	-2252.482647831297
7207500	-6066.023786509623	-5494.679815042227	-571.3439714673956	0.4797222217376727	0.26857240635144564	0.09952620348503154	0.15217916842585064	0.32217987862794634	0.40951950317528724	0.08038259304954218	0.187918025147225	0.35570334327272285	0.32213233352168325	0.09274403519887843	0.2294202880067133	10.214549460939942	3.768296093560083	1.9324189671735732	0.7223652323378688	0.8804950315709106	1.3958176657690264	0.002565211320703116	32.582802686492144	52.63661686539995	-1435.396421674295	-1787.1308646690823	-2272.1525286988503
7215000	-6060.93363872776	-5483.752082231637	-577.181556496123	0.4638443515689602	0.22795935344971896	0.11701791350145112	0.1911783814798702	0.3136657009665656	0.4159051582464755	0.09095677881271091	0.1794723619742488	0.3123313411135267	0.38457852066273607	0.07459043320829256	0.22849970501544245	10.142807717246887	2.7052484123577987	1.197254802959725	0.7459460298622098	0.8711486265378721	1.3816955627897447	0.002508864596445968	34.469578844671844	53.93167406079159	-1437.2541431495017	-1782.5582707879	-2263.9396682942356
7222500	-6056.80525844438	-5485.187754657993	-571.6175037863877	0.511802227955738	0.2113634714657017	0.10134778251205585	0.1754865180665048	0.27592656944595484	0.4423417706296344	0.09542939389216007	0.18630226603225145	0.34727984602402495	0.35254418163291257	0.07752997688588287	0.22264599545717742	9.93701071781168	2.0689369685640506	2.015792678878774	0.5972162977476948	1.0723413757224467	1.3285243089000922	0.002398256054213005	30.36702435450194	55.05532452977576	-1446.646661261203	-1777.5389230889075	-2261.002170307882
7230000	-6063.6396606175795	-5495.717902040253	-567.9217585773264	0.49026604447555805	0.23980002080306406	0.103093972700116	0.16683996202126233	0.33964655184055714	0.421294596141023	0.07700340393110365	0.162055448087317	0.3383313256650858	0.33896760267407994	0.09703383726764787	0.2256672343931842	11.238765308508109	3.3055496027355598	2.8170608398030423	0.739688514985087	0.8981197574083428	1.3609521491065055	0.002448011468714646	33.47956139072979	55.83809730551823	-1439.6167156600632	-1785.4723489534124	-2270.628837426777
7237500	-6075.022529694584	-5500.4170968237495	-574.6054328708342	0.4828365010825261	0.2365398451777409	0.09199563906697714	0.18862801467275622	0.308931262945922	0.4421177622699034	0.09419999859284314	0.1547509761913322	0.3628594676495365	0.3381744482009673	0.07634749906854257	0.22261858508095145	10.826086312392261	4.077105246859335	3.1742285515427535	0.5909422516368524	0.984761147665682	1.4223487066576475	0.0025866769185919937	32.39777259394134	57.99745803350244	-1434.0756861841937	-1789.141836143206	-2277.1995744963497
