Sample	posterior	likelihood	prior	speciescoalescent	birthRate.t:Species	YuleModel.t:Species	TreeHeight.Species	TreeHeight.t:tree_0_1	TreeHeight.t:tree_0_0	treeLikelihood.tree_0_1	treeLikelihood.tree_0_0	treePrior.t:tree_0_1	treePrior.t:tree_0_0	kappa.s:tree_0_0	freqParameter.s:tree_0_01	freqParameter.s:tree_0_02	freqParameter.s:tree_0_03	freqParameter.s:tree_0_04
23375000	-798.116997367312	-765.465425596139	-0.701148178951956	-31.9504235922218	8.47634621157928	2.84317118987741	0.1855650093143	2.04963090955927	1.34776032422977	-381.193733027145	-384.271692568993	-8.98840811608336	-15.5446302089373	2.0716291398521	0.20806786009374	0.263353786191681	0.243214775783265	0.285363577931314
23400000	-788.954363836083	-762.032784022567	-2.06184966159953	-24.8597301519172	1.83079895838097	-0.898736018723282	0.4288620922026	1.0667096734318	1.48204656749442	-378.488256629697	-383.54452739287	-8.72492003586648	-10.2196998211434	1.68207714409374	0.20806786009374	0.263353786191681	0.243214775783265	0.285363577931314
23425000	-781.872312556181	-756.714330106717	-1.24969177152253	-23.9082906779416	2.05135399112358	-0.188300391458032	0.395566665350699	1.84567607398447	0.98744693652651	-374.467001940092	-382.247328166625	-8.31754785623688	-10.1302163553693	1.68207714409374	0.20806786009374	0.263353786191681	0.243214775783265	0.285363577931314
23450000	-788.498409929635	-759.318575333266	-3.65116871711967	-25.5286658792487	2.44608160382447	-0.839078018537343	0.457019315126142	1.54669189671711	2.08907309579991	-369.061645357986	-390.25692997528	-7.13164636426628	-6.46143347918831	2.28601609800186	0.20806786009374	0.263353786191681	0.295491443212495	0.233086910502084
23475000	-786.914883515693	-757.058204961704	-2.61801090552961	-27.2386676484586	1.21451218950696	-1.49108360818362	0.534540917777995	2.84866446914971	1.28071393701127	-369.874645601368	-387.183559360336	-9.26040864489628	-11.5067718606877	1.76191402986719	0.20806786009374	0.263353786191681	0.295491443212495	0.233086910502084
23500000	-783.407727713504	-761.534459250988	-1.23064154798372	-20.6426269145321	2.52520676237837	0.763221982835833	0.322041699872566	1.17762961736401	0.868658474811053	-375.532468441516	-386.001990809472	-10.3877311066903	-5.9732884415079	1.76191402986719	0.20806786009374	0.263353786191681	0.272910887087968	0.255667466626611
23525000	-781.930632495057	-756.893235569324	-2.95070040606325	-22.0866965196699	7.35601091488762	0.0028408119433978	0.359708170373909	1.30885591337495	0.83737336940045	-371.66888057993	-385.224354989394	-6.74694643557694	-6.82533456102531	1.76191402986719	0.20806786009374	0.263353786191681	0.272910887087968	0.255667466626611
23550000	-783.271263586359	-758.89137321121	-2.20597653151902	-22.1739138436306	3.9066239528184	-0.00917589177306422	0.413868410288711	1.1387254641142	0.993861791833713	-371.907443770342	-386.983929440868	-6.50678791958144	-6.02442581266067	1.76191402986719	0.20806786009374	0.263353786191681	0.272910887087968	0.255667466626611
23575000	-781.187412091398	-759.973585395861	-2.72352132326669	-18.4903053722708	1.76041094916375	-1.10854400003202	0.503386608421742	1.24982368831293	1.28843290167377	-376.472552765422	-383.501032630439	-3.98535895917795	-6.19983105067126	1.76191402986719	0.20806786009374	0.297813246675121	0.238451426604528	0.255667466626611
23600000	-786.605297061867	-757.254368618796	-3.55277609754724	-25.7981523455239	2.07838873918638	-1.44182397813569	0.50991696188547	1.83873871696811	0.947380248604408	-374.226169486956	-383.02819913184	-5.43714230064744	-7.70619503973313	1.76191402986719	0.20806786009374	0.287507870821539	0.238451426604528	0.265972842480193
23625000	-779.032920810197	-758.632456296941	-0.682966288329059	-19.7174982249277	4.60648854636273	1.86973666176988	0.326237108101716	1.25664532591309	0.879501220677014	-374.539579743555	-384.092876553385	-7.69131094262205	-5.06388679936359	1.76191402986719	0.20806786009374	0.287507870821539	0.238451426604528	0.265972842480193
23650000	-781.518887688614	-755.798940369703	-6.88070621111529	-18.8392411077961	0.28592642585959	-5.62430734609733	0.480167651363661	1.20290610591455	0.838311026922529	-374.425189350887	-381.373751018815	-1.2738264562837	1.51139562724102	2.92587900084002	0.20806786009374	0.287507870821539	0.238451426604528	0.265972842480193
23675000	-791.94147171731	-755.476898763024	-5.00956473245847	-31.4550082218271	2.47979609072759	-1.81375411852972	0.606912076522305	2.16370001235683	0.921961609345945	-373.04040875608	-382.436490006945	-7.72818952622835	-5.01095613773901	2.56185292465526	0.20806786009374	0.301793609288798	0.238451426604528	0.251687104012934
23700000	-789.125892804127	-770.120814428461	-4.55074336714319	-14.4543350085223	1.50938838083182	-1.40107929899397	0.638358405839735	1.16562477170065	0.86034259446996	-381.448867322544	-388.671947105917	-2.26959817714412	0.684274608003538	5.72098935167817	0.20806786009374	0.282330002825505	0.238451426604528	0.271150710476227
23725000	-784.984936955323	-758.932936591967	-3.92432968545838	-22.1276706778979	2.29965102800796	-0.764446244415606	0.524936907420358	2.02667257847708	1.11974926661767	-375.450972881684	-383.481963710282	-5.50289070075369	-7.87815503752487	5.72098935167817	0.20806786009374	0.282330002825505	0.238451426604528	0.271150710476227
23750000	-789.129018817759	-763.25434691529	-2.32162346534415	-23.5530484371246	1.94640708483353	-0.0485785374210725	0.513145130730674	1.23642875261309	1.45520839102616	-378.813434198247	-384.440912717044	-8.05026766829326	-9.58536920839983	5.35722048282389	0.227572935195333	0.293529637427828	0.207746716900613	0.271150710476227
23775000	-794.239739297765	-764.595445889749	-7.0392730419344	-22.6050203660809	8.41604376120295	-2.48535271455589	0.383568559329181	2.71030711120234	0.765320946076331	-377.991225274411	-386.604220615339	-10.4673871508598	-1.94792472338173	5.35722048282389	0.227572935195333	0.280625336291661	0.221954241099212	0.269847487413793
23800000	-783.065927366673	-760.167518635316	-2.12706629970977	-20.7713424316472	2.69316835605768	0.634948163212809	0.378905479071496	1.9480558621199	0.903090400407591	-374.787872405737	-385.379646229579	-6.54666122631516	-4.89452146676169	4.27511122081882	0.227572935195333	0.280625336291661	0.221954241099212	0.269847487413793
23825000	-789.407074038957	-761.493110073528	-3.81909643079246	-24.0948675346358	1.58220733495651	-1.55699567735284	0.557194012515422	2.48284298218665	1.32669485024054	-377.888698692057	-383.604411381471	-9.29047828606479	-8.11223452520805	4.27511122081882	0.227572935195333	0.280625336291661	0.221954241099212	0.269847487413793
23850000	-784.945734896291	-763.885401861413	-1.73914312564676	-19.3211899092306	6.56844260710775	2.47111718751591	0.252864556593259	1.50406952798933	0.630870970496504	-376.423215902886	-387.462185958528	-6.13125484467426	-3.20168585663858	4.27511122081882	0.227572935195333	0.280625336291661	0.221954241099212	0.269847487413793
23875000	-788.279255087992	-763.926330999815	-4.12313126320312	-20.2297928249738	3.27272249958717	-1.09969826336575	0.457576380838606	0.800857275909453	1.88762033929847	-376.999298966679	-386.927032033137	-5.91293602518707	-6.04086232689525	4.27511122081882	0.169660144246688	0.280625336291661	0.279867032047857	0.269847487413793
23900000	-793.133951120792	-759.783536709977	0.333028024165882	-33.6834424349802	6.51875356694543	4.64314363186803	0.126440261402702	1.08945641329669	0.816689045953535	-375.959989182273	-383.823547527704	-8.04757549763452	-16.0795960846316	4.27511122081882	0.184907342357801	0.280625336291661	0.237937034101456	0.296530287249081
23925000	-792.263666081586	-764.96324379741	-3.31227448377791	-23.988147800398	2.41281491978643	-0.839495348596447	0.691025596153518	1.64072203786327	1.17547761364352	-379.863451628475	-385.099792168935	-7.55718276291704	-10.03792043856	4.27511122081882	0.184907342357801	0.280625336291661	0.237937034101456	0.296530287249081
23950000	-796.690744306339	-768.099329760469	-4.21396615041965	-24.3774483954502	2.85095125478093	-1.37162623876174	0.6242131210467	1.35626142813644	1.08400804001856	-377.878311694767	-390.221018065702	-10.3019992123377	-8.0943562136343	4.27511122081882	0.232410435186258	0.233122243463205	0.237937034101456	0.296530287249081
23975000	-786.507772448662	-762.169828723403	-2.61847493376596	-21.719468791492	0.816215710532376	-1.66036894739616	0.313850652033042	1.53029877626183	1.39399559549103	-374.668558741362	-387.501269982041	-6.56523220801587	-14.2785641450701	4.27511122081882	0.232410435186258	0.296165411657621	0.237937034101456	0.233487119054664
24000000	-794.67013124718	-759.812167723938	-4.57721624173362	-30.2807472815083	2.63926168439592	-0.837577289571355	0.434396498866371	2.08434547894591	0.834563097689379	-374.743678861629	-385.068488862309	-9.48396511282866	-8.30455191899609	6.01033475505748	0.231853624926052	0.295394101480328	0.239265154538956	0.233487119054664
24025000	-785.38110507226	-759.083508771268	-4.12687085951256	-22.1707254414794	5.82587965269125	-0.348616839056525	0.343313301467265	1.90433932665639	0.768045803330957	-373.67461339234	-385.408895378928	-9.25894546597747	-7.28245317880845	6.01033475505748	0.215364914802833	0.295394101480328	0.255753864662175	0.233487119054664
24050000	-791.002766494893	-767.713002719309	-2.26271460775335	-21.0270491678315	6.80569429757438	2.25524889590516	0.212108038186773	1.40525638290249	0.589526101500377	-378.11503735309	-389.597965366219	-7.66504651924626	-7.73514806973939	5.73095640738301	0.215364914802833	0.292271480387646	0.258876485754856	0.233487119054664
24075000	-794.82447380704	-760.189948413294	-5.50183739196005	-29.1326880017856	0.92230909924222	-2.94730329874429	0.803767862625912	1.57075943447297	1.28601005943244	-374.891509601672	-385.298438811622	-4.16697241337693	-6.09656711415687	3.03009232912724	0.215364914802833	0.292271480387646	0.258876485754856	0.233487119054664
24100000	-782.675483188799	-756.19355872832	-3.21020229170525	-23.2717221687739	2.31087854118583	-0.272545479373731	0.521387860419829	1.66011890782135	1.3921861336186	-370.917178956195	-385.276379772125	-3.389729991812	-7.11730542903662	3.03009232912724	0.219233610205371	0.292271480387646	0.255007790352318	0.233487119054664
24125000	-797.893505973374	-768.525073320956	-2.53132068186754	-26.8371119705502	2.94489929639044	0.507035387362393	0.412377405996898	1.82644318051296	1.33167708520547	-376.668942538143	-391.856130782814	-7.10478360767867	-10.1862120645843	3.03009232912724	0.219233610205371	0.292271480387646	0.255007790352318	0.233487119054664
24150000	-790.514818318622	-758.239502063043	-2.63470274543702	-29.6406135101422	2.63958478974558	-0.12692045166975	0.520396287066476	1.9201738247238	0.987332137306835	-374.206214832677	-384.033287230366	-8.57359605590768	-11.6641871432626	3.03009232912724	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24175000	-791.813746488294	-759.82958216337	-4.56855131131485	-27.4156130136097	1.34788783840156	-2.27652259353139	0.847939510453528	2.2699017139874	1.49044095293676	-376.106937934192	-383.722644229178	-10.8047914834555	-4.78335268463938	3.03009232912724	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24200000	-781.238124419641	-764.92360481094	-0.630674038006139	-15.6838455706954	4.05707592035668	1.38434608398424	0.432147908145199	1.1412898917858	0.731398539610543	-374.133074598975	-390.790530211965	-7.75439096176144	-4.77014152276683	2.08012242118655	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24225000	-767.427411490511	-762.365186826973	-1.60741790036513	-3.45480676317305	1.19381917832323	-0.849872344826936	0.364715061141763	0.732368973012631	0.500541707401644	-376.959288694162	-385.405898132811	-2.57057291188221	0.546744329068206	2.77559701363306	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24250000	-775.02785623604	-756.763853167832	-5.50453713538138	-12.7594659328271	2.50391640264076	-3.23322776659696	0.671685124453822	1.31367586290786	1.10331374425611	-374.798716532108	-381.965136635724	-1.93638184934534	0.31975569307156	1.51712800874096	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24275000	-788.166930701532	-762.558604623289	-4.08856374449776	-21.5197623337453	1.43825984047734	-1.62946394069266	0.712037150150566	0.969852483567051	0.968503378537452	-379.914545889641	-382.644058733648	-2.29546416709694	-3.03237029306448	2.5027869243211	0.221144823516334	0.24447985879471	0.255007790352318	0.279367527336637
24300000	-776.042976109359	-755.233259249742	-2.32201900985203	-18.487697849765	1.94262941540277	-0.713814966314908	0.511880123072023	1.72809608269025	0.82249947570561	-373.640257965964	-381.593001283778	-8.45972165062422	-2.98278821575097	1.73599819322646	0.203713175757596	0.261911506553449	0.255007790352318	0.279367527336637
24325000	-786.184015965125	-757.265271999384	-3.66183384949675	-25.256910116244	1.84296471856892	-1.11740348531408	0.686225063562472	1.32536627617174	1.08088041837981	-375.662654662142	-381.602617337243	-7.7630026869517	-2.77695639159639	3.40695434403928	0.203713175757596	0.261911506553449	0.255007790352318	0.279367527336637
24350000	-788.803659426093	-757.521015789983	-4.48296143105064	-26.7996822050601	3.19927970390721	-1.37054735362077	0.616907150816826	1.82960258111553	1.14325049439421	-373.160140999114	-384.360874790869	-9.49835415662046	-6.4271518637883	3.40695434403928	0.203713175757596	0.261911506553449	0.255007790352318	0.279367527336637
24375000	-767.964473594317	-766.047839166616	-6.59460919686471	4.67797476916294	7.18498494753758	-3.11129008313354	0.366884901307409	0.654127336631899	0.726469305713007	-380.436939407052	-385.610899759564	7.93786185285911	5.37763307879071	3.40695434403928	0.165226628377442	0.31738512310538	0.255007790352318	0.26238045816486
24400000	-782.642033269362	-765.015606755748	-3.98858726376445	-13.6378392498502	1.63090179201665	-2.44191099017477	0.630830548909227	1.44968841295201	1.20340683198007	-378.916810866065	-386.098795889682	-2.28252219219537	-0.881061331548929	1.23631195865087	0.165226628377442	0.31738512310538	0.255007790352318	0.26238045816486
24425000	-771.986040291383	-768.714635320256	-2.12693657185837	-1.14446839926872	2.58472715907251	-0.6464302758675	0.50298728486007	1.18143609737892	0.672080474789571	-376.779494550454	-391.935140769802	1.76992900778038	3.53531144822027	1.23631195865087	0.165226628377442	0.31738512310538	0.255007790352318	0.26238045816486
24450000	-784.062079386725	-765.298660662109	-3.20263000439645	-15.5607887202194	1.4047168233116	-1.68660871669573	0.567926712788279	1.22762497315387	0.91887947598285	-378.978282677508	-386.320377984601	-3.72151950172031	-1.51773437306063	1.23631195865087	0.165226628377442	0.31738512310538	0.255007790352318	0.26238045816486
24475000	-786.061656222823	-761.235148393365	-3.19774756936941	-21.6287602600885	2.69011558679554	-0.51714273556494	0.503613423309092	0.854026178029262	1.18232662078894	-375.844810758277	-385.390337635088	-4.22855996165895	-8.22086864089943	3.88240110739208	0.196278195246751	0.283404788393795	0.257936558194594	0.26238045816486
24500000	-793.828369732007	-757.753432558323	-2.79985588782988	-33.2750812858536	2.79571452627432	0.277745195454223	0.455788914199964	1.85502218014397	1.50169901509079	-374.075676003351	-383.677756554972	-13.4538728489307	-9.07226189673349	2.93744344460257	0.196278195246751	0.283404788393795	0.257936558194594	0.26238045816486
24525000	-792.436579608414	-759.961379678077	-5.78398811190339	-26.691211818434	2.54175015727774	-2.56805775157203	0.63074128001553	1.53167742478794	1.173573173267	-373.101990534204	-386.859389143872	-7.52618002312633	-5.84544621308103	2.93744344460257	0.196278195246751	0.283404788393795	0.257936558194594	0.26238045816486
24550000	-807.729843483821	-765.289352164627	-6.40456382437357	-36.0359274948199	0.602964944475489	-4.73529503404251	1.21438994974286	2.02384254811695	2.15519978105299	-377.618643985153	-387.670708179474	-9.1424802804648	-11.7176137812146	2.45889023358404	0.196278195246751	0.283404788393795	0.257936558194594	0.26238045816486
24575000	-777.333481484885	-758.597434927704	-2.4740096223349	-16.2620369348463	2.6450170193375	-0.575099313870529	0.402437340866394	1.0684305664279	1.26262577923445	-372.599074986412	-385.998359941292	-8.20383518741722	-4.08477648567912	2.45889023358404	0.196278195246751	0.283404788393795	0.257936558194594	0.26238045816486
24600000	-797.466074831321	-764.681092050365	-5.42383334488573	-27.3611494360701	0.841053542559402	-3.46835232082094	1.01707670919557	1.29175563646822	1.40859884939226	-376.506215556682	-388.174876493683	-5.94319810596899	-8.43454940142308	2.45889023358404	0.212366385900717	0.267316597739829	0.264420430470961	0.255896585888493
24625000	-795.954979312507	-762.213048686548	-4.12766402421266	-29.6142666017468	2.23704874832149	-2.22853733162534	0.973872044252263	1.77968988992152	1.03815194087206	-376.509750146198	-385.70329854035	-9.53072729687135	-7.35237766541063	2.45889023358404	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24650000	-766.592639960182	-754.239620990235	-2.94019930041003	-9.41281966953637	3.4256031004094	-0.835886560826853	0.573286919062656	1.18541641193868	0.961901729295395	-371.851820903263	-382.387800086973	-2.85435046296031	-1.29822697554096	3.36196592783363	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24675000	-771.226710051351	-759.79295065775	-3.75505312232214	-7.67870627127873	1.22828609795157	-2.56303372772831	0.68289168729981	1.25671688488911	1.55343162819801	-373.769047576054	-386.023903081696	1.3893538872111	-2.17409046887961	3.44620916367351	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24700000	-776.088612321685	-766.550560309769	-3.50495163503381	-6.03310037688205	2.17372069331235	-1.22842674669845	0.517030328784082	1.10956071785187	0.898513200401392	-373.22647314878	-393.324087160989	-2.62010969585913	-0.18942833975432	3.44620916367351	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24725000	-793.085257603398	-765.257964417263	-4.7751289975514	-23.0521641885844	1.62171596428974	-1.80334744320476	0.86344339091839	1.18044110138147	1.04001353703896	-378.96774730906	-386.290217108202	-6.67872104792789	0.350766328242104	3.44620916367351	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24750000	-801.680322379108	-760.821676190398	-4.16677361650559	-36.6918725722051	0.935460584854927	-2.15678800939714	0.755319164028126	1.26665673621513	1.12022322142413	-376.876091724216	-383.945584466182	-7.96582911153695	-6.25553609219026	1.42599128176144	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24775000	-792.122142319898	-759.227920324556	-11.0105902286594	-21.8836317666829	6.21349733349728	-6.82966831674364	0.65509891445967	0.87720030588604	0.865911531662681	-376.574288158019	-382.653632166536	-3.94609879446921	2.63881521965779	2.55842831359978	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24800000	-787.922694889752	-762.553268908653	-1.26357015700519	-24.1058558240943	3.99792457118717	1.85879252795946	0.269225578041794	1.17160777348241	0.894255355787512	-372.790232926328	-389.763035982325	-3.6992039116475	-1.7560731146955	1.32321832070513	0.212366385900717	0.268310934306687	0.264420430470961	0.254902249321635
24825000	-797.954729275966	-756.846482718744	-2.36923487763184	-38.7390116795911	1.59126385977421	0.0104701867679663	0.299551717224302	1.90862895039824	0.812701985023739	-372.154829668713	-384.691653050031	-10.6016418223454	-7.8776890945123	1.32321832070513	0.197164299701543	0.292669171535473	0.255264279441349	0.254902249321635
24850000	-795.857099875638	-759.137980753633	-4.43719606542093	-32.2819230565841	2.06208413671608	-0.303817933271122	0.415443174366962	2.08455879776173	0.715596462510463	-375.065666630907	-384.072314122727	-3.31152789583353	-2.31809727216268	3.00842361573455	0.197164299701543	0.288374821568111	0.229790896046659	0.284669982683687
24875000	-804.402211962837	-757.394358022382	-5.00781565871885	-42.0000382817364	2.20337456643546	-0.223345356344385	0.540371598651833	2.37533920932275	1.25641657780694	-375.044102308059	-382.350255714323	-7.61175985487785	-4.44226298213073	3.00842361573455	0.216614665888615	0.288374821568111	0.229790896046659	0.265219616496615
24900000	-792.120764389386	-759.00453847635	-4.03132354019182	-29.0849023728443	1.65635965256562	-0.778627008680616	0.442154962749887	1.21108277056966	0.729999801012309	-376.096979069393	-382.907559406956	-5.3020241345754	-0.634104283863678	3.00842361573455	0.216614665888615	0.288374821568111	0.229790896046659	0.265219616496615
24925000	-805.471902755956	-764.609693155482	-3.21610523350336	-37.6461043669703	1.40956618338356	-0.860126287489289	0.544461592018173	2.21722764809375	2.02419590741077	-374.89917989277	-389.710513262712	-12.6448380839922	-13.0731213007373	3.00842361573455	0.216614665888615	0.31578406565875	0.229790896046659	0.237810372405977
24950000	-788.054074047042	-763.365917228795	-0.549661087505616	-24.1384957307416	2.99278916856938	2.29575360231546	0.215793313801758	1.46741415181531	1.41583789637317	-376.808413821011	-386.557503407784	-7.5254498423235	-10.0899905034547	3.00842361573455	0.199752874664788	0.31578406565875	0.229790896046659	0.254672163629803
24975000	-790.402691050357	-764.634589014546	-4.1977464925614	-21.5703555432497	4.05325953546764	-1.15324650152168	0.576497576914956	1.69899048190284	0.979879575550929	-376.692501022456	-387.94208799209	-6.11245356534157	-4.7348107822123	3.00842361573455	0.199752874664788	0.31578406565875	0.273453733377782	0.21100932629868
25000000	-775.472520419444	-762.404283505947	-2.79739510316671	-10.2708418103299	2.41862105879404	-0.182719212551407	0.447613184925864	1.17054823336953	0.924195352417124	-372.374371075697	-390.02991243025	-1.58321858461248	1.08903544891837	3.00842361573455	0.199752874664788	0.31578406565875	0.273453733377782	0.21100932629868
25025000	-768.832374773076	-756.449513535177	-2.28017758097152	-10.1026836569277	1.19850331312446	-0.544861279503577	0.349431370418876	1.76816768517438	0.755952886153405	-371.283317945893	-385.166195589284	-6.12164360092416	2.72312043131234	3.00842361573455	0.199752874664788	0.307176345194926	0.24904700095694	0.244023779183346
25050000	-790.785289940599	-761.152419433165	-2.68964243449526	-26.9432280729388	1.66425189777796	-0.739953522959069	0.525282204491391	1.69244512477366	1.00891241965729	-373.441329680108	-387.711089753057	-9.02305270385704	-5.66797039119148	3.00842361573455	0.199752874664788	0.307176345194926	0.24904700095694	0.244023779183346
25075000	-761.75390738785	-760.248031750931	-1.4492546414565	-0.0566209954629349	1.75208472341078	-0.591072923821067	0.430454374253904	0.816522301734283	0.828508296266704	-375.735290467283	-384.512741283647	-1.38252252495265	2.67127190444692	1.44698385277781	0.199752874664788	0.307176345194926	0.24904700095694	0.244023779183346
25100000	-772.814387260107	-759.914730147707	-2.55155202361213	-10.3481050887871	1.7135976822338	-1.58287962744629	0.661901238911522	2.3925172789205	0.915896800406912	-374.069803343042	-385.844926804666	-6.59167489565695	-0.335788268541848	1.44698385277781	0.199752874664788	0.307176345194926	0.24904700095694	0.244023779183346
25125000	-779.686000287559	-760.675485783945	-3.1257534395579	-15.8847610640562	0.90105111978788	-2.48019507549755	0.608333623076338	1.33280994497865	1.17662819423271	-371.932484677201	-388.743001106744	-5.55558401998766	-5.10135624849458	1.44698385277781	0.199752874664788	0.245675171093855	0.310548175058011	0.244023779183346
25150000	-791.132914452199	-765.674633114464	-2.74295855965435	-22.7153227780804	2.35145580782108	-1.00932441807306	0.503688278779597	2.1907603661582	1.27793131246547	-370.852591125878	-394.822041988586	-8.32796040603471	-8.82887029104144	1.51899515253037	0.224838862665974	0.220589183092668	0.310548175058011	0.244023779183346
25175000	-789.591796462782	-764.236191604443	-2.90497558654314	-22.4506292717965	2.1221413086276	-1.41678304093985	0.540841087658444	2.09482969713928	1.43281804344268	-372.972521840003	-391.26366976444	-7.20800189795609	-8.86094024402293	1.04803011367567	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25200000	-801.803674773526	-767.410150264593	-3.59399118189594	-30.7995333270373	1.27295248054229	-2.77896956622907	0.759753416358911	3.11191800755112	1.43379035368735	-375.31257382533	-392.097576439262	-12.0018039873285	-9.29604033478721	1.04803011367567	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25225000	-784.017568593883	-763.405652996882	-1.46677640798775	-19.1451391890127	1.8987602033714	-0.594672649385495	0.482351488981119	2.41789564476607	1.06083702640725	-373.954343297397	-389.451309699485	-9.69755666215858	-7.45423377361718	1.47679030637705	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25250000	-779.554020865479	-761.244245549072	-2.51013095867597	-15.7996443577306	9.61219831237467	0.224206365263213	0.284431994295561	1.57391250887232	0.635029996927874	-371.031281743902	-390.21296380517	-6.66559927237502	-6.78201333176912	1.47679030637705	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25275000	-785.353462053712	-767.726006999695	-3.41395457473004	-14.2135004792868	0.930499910786351	-2.613994494114	0.79578275049567	1.4817150730944	1.12066837065501	-376.985963578117	-390.740043421578	-4.59437839216517	-0.89643161288569	1.47679030637705	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25300000	-791.658480272135	-769.002481769103	-1.33419528846974	-21.3218032145613	2.13363513534344	1.0611438727077	0.301209346296009	0.744371828924188	0.906720516340224	-374.766810495394	-394.235671273709	-3.34993499580429	-8.90594777900123	1.73908811140615	0.229014075245044	0.216413970513599	0.310548175058011	0.244023779183346
25325000	-781.796366567488	-763.979429856738	-1.68700759072645	-16.1299291200235	1.49647997998086	-0.421359577333117	0.30071973979338	1.60818379874612	1.35774934506303	-371.755156141823	-392.224273714915	-4.47967825773266	-8.78817834609156	2.03094096639641	0.270805260189158	0.257777745525964	0.268756990113896	0.202660004170981
25350000	-792.781739711859	-769.54726825363	-0.610813273374268	-22.6236581848545	6.55932168443705	2.59470652185101	0.281914844007711	1.7228463563592	1.715111705234	-378.939698631852	-390.607569621779	-6.4209328443995	-10.4698186213458	2.03094096639641	0.270805260189158	0.242313974326385	0.223386329950984	0.263494435533472
25375000	-801.456052908414	-767.720840157669	1.03971572584383	-34.7749284765894	10.4712832646939	4.45922174761907	0.116797971124504	1.60374514223491	1.76254464486119	-376.997290371597	-390.723549786072	-10.706130605376	-13.266863466053	2.03094096639641	0.270805260189158	0.242313974326385	0.223386329950984	0.263494435533472
25400000	-772.432347295703	-767.577993789112	-1.11814582238312	-3.73620768420789	3.38190156147731	0.637301390698767	0.413569188522998	0.540417942644738	0.632002846531872	-381.700047735465	-385.877946053647	-0.539004729254226	-1.40169216478977	2.03094096639641	0.197699927909832	0.242313974326385	0.263676217602619	0.296309880161163
25425000	-801.613043613885	-764.125159190493	-4.52319219603835	-32.9646922273533	2.10720676441263	-1.58693556180337	0.809043685341429	1.48749384841594	1.41304765582564	-375.279652210634	-388.845506979859	-7.90244896221709	-8.73838201814059	2.06673279888243	0.197699927909832	0.242313974326385	0.263676217602619	0.296309880161163
25450000	-795.646631382105	-758.3391029101	-4.63789990429589	-32.6696285677095	0.897792112493159	-2.25946350743554	0.758424095264769	1.90230520078811	1.64557134841164	-374.62897586151	-383.710127048589	-5.97579070485381	-3.07257319147403	2.06673279888243	0.225265825726353	0.242313974326385	0.263676217602619	0.268743982344643
25475000	-782.748153379554	-757.650443362304	-3.52918081973283	-21.5685291975175	1.11891433423628	-1.50083618168194	0.613080687455721	1.33653606790441	0.862873914551106	-373.787996879864	-383.86244648244	-4.62139994190575	-2.87527656855734	2.06673279888243	0.225265825726353	0.242313974326385	0.263676217602619	0.268743982344643
25500000	-778.437085051717	-758.082675704934	-2.12617365018706	-18.2282356965964	1.12692653076838	-1.0073183459989	0.454030549534648	1.2652690255709	1.15067448783074	-372.355348620955	-385.727327083978	-6.27402132487647	-4.45367206053104	1.83207691197249	0.225265825726353	0.242313974326385	0.263676217602619	0.268743982344643
25525000	-786.799033151637	-760.140644935527	-0.372204830432021	-26.2861833856786	5.09125210209705	2.69934988368539	0.238682099969257	1.42143845805547	1.05384393699631	-373.50607976772	-386.634565167807	-9.21030448634605	-8.37624147903699	2.96010636142036	0.225265825726353	0.245116331594588	0.263676217602619	0.26594162507644
25550000	-779.474468441688	-757.764512050565	-3.03284234344302	-18.67711404768	4.29683841894941	-0.331679886099098	0.478962175238327	1.55233246373935	0.875909284026124	-372.47688780844	-385.287624242124	-8.6262433852705	-6.68383142497357	2.44484784806711	0.215559753891739	0.245116331594588	0.263676217602619	0.275647696911054
25575000	-805.968075019076	-761.068300718665	-5.39484237302311	-39.5049319273879	21.5094177676629	-0.208431307984333	0.178410425629478	2.37329873492671	0.839608157474892	-374.444634597626	-386.623666121039	-13.2135188363777	-9.12268027171106	1.47442963365028	0.215559753891739	0.245116331594588	0.263676217602619	0.275647696911054
25600000	-780.941296706215	-758.866931999936	-5.50225894153807	-16.5721057647414	12.719863922407	-1.45619456383371	0.285170376117616	1.36980217423967	0.471621816098343	-373.208416051549	-385.658515948387	-2.34440512855376	-1.22453969064774	1.47442963365028	0.215559753891739	0.271788214394904	0.237004334802303	0.275647696911054
